id,host_id,host_since,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,price,minimum_nights,maximum_nights,availability_365,number_of_reviews_ltm,last_review,review_scores_rating,license,bedrooms,amenities_count
908531634702587650,34848816,2015-06-02,t,3e Arrondissement,45.755527420793314,4.873502030968666,Private room,2,1.0,45.0,1,15,77,35,2024-09-11,4.97,Unlicensed,1.0,52
908591182206867722,428436098,2021-10-21,f,5e Arrondissement,45.75756041211726,4.825205398643665,Entire home/apt,4,1.0,62.0,1,365,0,0,2023-09-12,4.45,licensed,1.0,9
909121486442237386,518854570,2023-06-08,f,7e Arrondissement,45.74902265916671,4.841539427166151,Entire home/apt,4,1.0,120.0,1,1125,265,33,2024-07-05,4.34,licensed,1.0,24
909183283372091708,518868675,2023-06-08,t,4e Arrondissement,45.77952,4.83781,Entire home/apt,5,1.0,120.0,3,28,166,13,2024-08-07,4.86,licensed,2.0,34
909252811610283970,158478770,2017-11-12,t,3e Arrondissement,45.75641744130554,4.873619222991838,Private room,2,1.0,41.0,1,6,8,108,2024-09-07,4.93,Unlicensed,1.0,29
909261650088222333,148823383,2017-09-02,t,7e Arrondissement,45.753445842173655,4.838685784513692,Entire home/apt,4,1.0,165.0,1,1125,0,105,2024-09-08,4.96,licensed,2.0,57
910065245606016057,519079056,2023-06-09,f,3e Arrondissement,45.75834,4.85575,Entire home/apt,6,1.0,177.0,2,1125,303,38,2024-07-19,4.69,licensed,3.0,43
910551319108617106,48416491,2015-11-07,f,5e Arrondissement,45.7558243,4.8160238,Entire home/apt,2,1.0,55.0,365,365,0,24,2023-12-22,4.47,licensed,1.0,24
910657458092389859,5171411,2013-02-21,f,1er Arrondissement,45.77238395858725,4.830717525433295,Entire home/apt,2,1.0,56.0,2,365,48,16,2024-07-21,4.83,licensed,1.0,24
911658130064477426,152795003,2017-10-01,t,7e Arrondissement,45.7517518,4.8382303,Private room,2,1.0,45.0,1,5,76,58,2024-09-08,4.81,Unlicensed,1.0,50
911992110561985169,451047676,2022-03-24,f,1er Arrondissement,45.76794631266844,4.832837362699776,Entire home/apt,4,1.0,115.0,1,365,140,49,2024-09-11,4.76,licensed,1.0,11
912317622866144853,246346271,2019-03-02,f,4e Arrondissement,45.77899,4.83015,Entire home/apt,2,1.0,60.0,1,365,355,30,2024-09-06,4.07,licensed,1.0,4
912723543554685334,38879781,2015-07-19,f,1er Arrondissement,45.76840104223468,4.8294592101232965,Entire home/apt,2,1.0,100.0,3,365,0,2,2024-06-24,5.0,licensed,1.0,6
912924474611309459,436119297,2021-12-15,f,1er Arrondissement,45.768733,4.8311087,Entire home/apt,2,1.0,106.0,365,365,107,24,2024-08-22,4.54,licensed,1.0,31
913128588006739376,35857772,2015-06-15,f,3e Arrondissement,45.75349,4.84825,Entire home/apt,4,1.0,160.0,3,365,12,2,2024-08-11,5.0,licensed,2.0,35
913490788058330115,316423644,2019-12-11,f,1er Arrondissement,45.77222,4.83713,Entire home/apt,7,2.0,283.0,2,90,172,36,2024-08-23,4.86,licensed,3.0,34
913800264031782008,30293620,2015-03-30,t,9e Arrondissement,45.78457,4.8095,Entire home/apt,2,1.0,60.0,31,180,76,12,2024-05-05,4.92,licensed,1.0,29
913828846213376047,206435573,2018-07-31,t,5e Arrondissement,45.750521666627776,4.817930257900103,Entire home/apt,4,1.0,67.0,2,365,0,13,2024-06-26,5.0,licensed,1.6666666666666667,24
913839375697744251,88309,2010-03-04,f,6e Arrondissement,45.76787,4.85636,Private room,2,1.0,85.0,1,5,163,3,2024-06-04,5.0,Unlicensed,1.0,51
914207678493803441,226216922,2018-11-17,f,3e Arrondissement,45.7547016,4.877390699999999,Entire home/apt,2,1.0,46.0,2,1125,336,10,2024-06-04,4.36,licensed,1.0,34
914210810250145190,169482583,2018-01-23,f,6e Arrondissement,45.77049,4.84909,Entire home/apt,2,1.0,80.0,3,10,72,6,2023-12-03,5.0,licensed,1.0,30
914258945103616734,337698666,2020-02-20,f,6e Arrondissement,45.76748,4.84773,Entire home/apt,2,1.0,97.0,1,365,291,1,2024-07-01,5.0,licensed,1.0,25
914360440898877590,83904122,2016-07-15,f,4e Arrondissement,45.77660357009203,4.835902032198974,Entire home/apt,6,1.0,150.0,2,120,0,5,2024-02-25,4.6,licensed,3.0,45
914508461683543056,96707307,2016-09-25,f,3e Arrondissement,45.76338,4.85389,Entire home/apt,2,1.0,79.0,1,365,296,15,2024-06-26,4.8,licensed,1.0,34
915051039033698743,8082781,2013-08-11,f,2e Arrondissement,45.75435419999999,4.830647,Entire home/apt,2,1.0,80.0,3,365,97,6,2024-03-20,5.0,licensed,1.0,11
916508319772375454,48553959,2015-11-09,f,2e Arrondissement,45.7599,4.83212,Entire home/apt,3,1.0,79.0,2,10,0,10,2024-08-12,4.77,licensed,1.0,19
916573488826395781,518347642,2023-06-05,f,1er Arrondissement,45.77387149851599,4.832180061376969,Entire home/apt,4,1.0,65.0,2,1125,307,11,2024-07-20,4.75,Exempt,0.0,44
916710417117864397,352483593,2020-06-29,t,1er Arrondissement,45.76998868297001,4.83695961534977,Entire home/apt,2,1.0,70.0,1,1125,352,61,2024-09-08,4.84,licensed,1.0,34
916730251155993288,442627878,2022-01-29,f,8e Arrondissement,45.7258,4.87584,Entire home/apt,4,1.0,60.0,2,365,0,3,2023-11-04,4.83,licensed,1.0,35
916771018777741987,15719632,2014-05-19,f,7e Arrondissement,45.7510351,4.8442057,Entire home/apt,4,1.0,66.0,30,240,132,24,2024-08-04,4.63,Mobility lease only,2.0,37
917137764754944827,302123441,2019-10-13,f,5e Arrondissement,45.75583,4.78367,Private room,1,3.0,14.0,1,730,286,3,2024-09-09,4.5,Unlicensed,1.0,12
917206463349550475,233796371,2019-01-02,f,5e Arrondissement,45.75396834463309,4.806168262047906,Entire home/apt,6,1.0,94.0,2,365,188,8,2024-08-17,4.89,licensed,2.0,52
917234193527852973,1632971,2012-01-21,f,4e Arrondissement,45.78173353749348,4.834782631233463,Private room,2,1.0,60.0,2,10,59,4,2024-06-04,5.0,Unlicensed,1.0,45
917340245026509580,511381326,2023-04-23,t,2e Arrondissement,45.7469,4.82249,Entire home/apt,2,1.0,55.0,2,6,0,0,2023-08-17,4.83,licensed,1.0,34
917789058046473479,83160706,2016-07-11,f,9e Arrondissement,45.7758601,4.7999037,Entire home/apt,1,1.0,43.0,2,365,7,28,2024-07-31,4.61,Exempt,0.0,26
917886951590925982,520983926,2023-06-20,f,1er Arrondissement,45.7680585,4.8334955,Entire home/apt,4,1.0,150.0,1,1125,163,24,2024-07-16,4.74,licensed,1.0,24
918532075973270253,509867207,2023-04-13,f,1er Arrondissement,45.7717471,4.8376816,Entire home/apt,4,1.0,148.0,2,365,4,26,2024-06-23,4.64,licensed,1.0,35
918573945378208007,122854138,2017-03-27,f,4e Arrondissement,45.77606311017608,4.835831215143572,Entire home/apt,4,1.0,170.0,2,14,114,5,2024-08-10,4.8,licensed,2.0,45
919266218245835896,125225598,2017-04-10,t,9e Arrondissement,45.7673,4.80331,Private room,2,1.0,45.0,1,30,64,76,2024-09-06,4.96,Unlicensed,1.0,33
919442877650650737,132788115,2017-05-31,f,5e Arrondissement,45.7628057,4.8282207,Entire home/apt,2,1.0,68.0,5,70,52,0,2023-09-11,4.5,licensed,1.0,5
919539094642550000,85283667,2016-07-22,t,7e Arrondissement,45.738282317408014,4.827407046982326,Entire home/apt,4,1.0,100.0,1,7,166,5,2024-06-23,5.0,licensed,1.0,38
920019153437094105,27981438,2015-02-19,t,7e Arrondissement,45.7284447,4.831521899999999,Entire home/apt,4,1.0,129.0,1,1125,158,38,2024-07-30,4.97,licensed,1.0,42
920169583644437507,170717069,2018-01-30,t,1er Arrondissement,45.767304,4.8314543,Entire home/apt,2,1.0,80.0,2,6,68,14,2024-06-23,4.86,licensed,1.0,31
920378578992008020,26481589,2015-01-21,f,3e Arrondissement,45.7552,4.87311,Entire home/apt,2,1.0,69.0,1,365,101,25,2024-09-07,4.86,Exempt,1.0,27
920384913441546768,26481589,2015-01-21,f,3e Arrondissement,45.76065739660624,4.847048092177848,Entire home/apt,2,1.0,120.0,1,365,39,45,2024-08-25,4.74,Exempt,1.0,34
920881327936137233,32909179,2015-05-08,f,7e Arrondissement,45.74847,4.83833,Entire home/apt,4,1.0,100.0,3,15,0,0,2023-07-23,5.0,licensed,2.0,20
920904194527742637,420488380,2021-08-28,t,3e Arrondissement,45.76323368984464,4.857399724423885,Entire home/apt,2,1.0,76.0,2,1125,5,36,2024-09-10,4.98,licensed,1.0,41
921344999877606922,14400893,2014-04-17,f,9e Arrondissement,45.778143,4.8026484,Entire home/apt,2,1.0,110.0,3,7,354,2,2023-12-11,5.0,Exempt,1.0,27
921461588424601337,408306543,2021-06-21,f,6e Arrondissement,45.765,4.85535,Entire home/apt,2,1.0,43.0,5,60,75,27,2024-08-27,4.65,licensed,0.0,29
922296418266112357,9995624,2013-11-13,f,3e Arrondissement,45.756293,4.855462999999999,Entire home/apt,3,1.0,66.0,2,365,70,31,2024-08-18,4.42,licensed,1.0,28
922476310978579770,2521991,2012-06-01,t,8e Arrondissement,45.73655,4.85134,Private room,2,1.0,28.0,2,1125,137,25,2024-08-20,4.92,Unlicensed,1.0,39
922498334979119424,116634130,2017-02-16,f,7e Arrondissement,45.732085,4.837490799999999,Entire home/apt,4,1.0,150.0,1,10,267,3,2024-06-04,5.0,licensed,1.0,20
923017980322169895,337698666,2020-02-20,f,2e Arrondissement,45.7418636,4.8229032,Entire home/apt,4,1.0,146.0,1,365,337,1,2024-03-02,5.0,licensed,2.0,28
923021823348045911,113969943,2017-01-30,f,9e Arrondissement,45.76668309625502,4.817677885293961,Entire home/apt,4,1.0,100.0,2,365,269,7,2024-06-28,4.71,licensed,1.0,33
923127824365762395,33035847,2015-05-10,f,3e Arrondissement,45.7585365,4.8520013,Private room,2,1.0,57.0,2,14,251,6,2024-06-26,4.83,Unlicensed,1.0,58
923233447844233400,42939101,2015-08-30,f,1er Arrondissement,45.76927,4.83281,Entire home/apt,3,1.0,142.0,6,120,124,3,2024-06-27,5.0,licensed,2.0,27
923247024529145328,52550466,2015-12-28,f,3e Arrondissement,45.75488,4.86846,Entire home/apt,4,1.0,95.0,2,365,20,9,2024-07-31,5.0,licensed,2.0,37
923607786914342255,56182859,2016-01-26,t,3e Arrondissement,45.7620421,4.8668073,Entire home/apt,4,1.0,60.0,365,365,33,96,2024-09-10,4.8,licensed,1.0,42
923636773859246692,16702478,2014-06-12,f,3e Arrondissement,45.75775,4.84812,Entire home/apt,2,1.0,85.0,2,1125,146,21,2024-09-08,4.93,licensed,1.0,27
923824449024500934,151616343,2017-09-22,t,2e Arrondissement,45.753120581116406,4.833814343263949,Entire home/apt,2,1.0,143.0,1,120,160,14,2024-05-12,4.93,licensed,1.0,19
923869062180314270,522349995,2023-06-27,f,3e Arrondissement,45.75443,4.8667,Entire home/apt,4,1.0,90.0,1,1125,0,2,2023-10-31,3.0,licensed,1.0,19
923950583098217531,75892894,2016-06-05,f,2e Arrondissement,45.76417,4.83447,Entire home/apt,3,1.0,51.0,30,365,214,2,2023-12-22,4.5,Mobility lease only,1.0,5
924329637480848268,28272076,2015-02-24,f,2e Arrondissement,45.76418,4.83615,Entire home/apt,2,1.0,65.0,2,1125,352,10,2024-09-08,4.65,licensed,1.0,41
924391548173376653,15719632,2014-05-19,f,2e Arrondissement,45.76161901158457,4.833610732348181,Entire home/apt,3,1.0,96.0,3,365,338,18,2024-08-17,4.75,licensed,1.0,13
924546403743588189,7865908,2013-08-01,t,6e Arrondissement,45.7703539302018,4.850609692964057,Entire home/apt,4,2.0,154.0,1,45,16,40,2024-08-18,4.85,licensed,2.0,67
924597594724150199,14727457,2014-04-25,f,4e Arrondissement,45.77795229078367,4.83285565968223,Entire home/apt,2,1.0,80.0,2,10,0,4,2024-06-23,5.0,licensed,1.0,26
924702114418375358,134565454,2017-06-11,f,9e Arrondissement,45.7739025,4.806975,Private room,2,1.0,60.0,3,365,302,6,2024-06-29,4.7,Unlicensed,1.0,16
924708731979437527,2029778,2012-03-29,f,7e Arrondissement,45.75058657410991,4.845652603206412,Entire home/apt,2,1.0,86.0,2,12,0,2,2023-09-24,5.0,licensed,1.0,41
925432469752213514,168526277,2018-01-18,f,9e Arrondissement,45.7777021,4.8021923,Entire home/apt,2,1.0,63.0,2,365,12,20,2024-08-24,4.58,licensed,1.0,6
925769258040895447,464093422,2022-06-13,f,3e Arrondissement,45.75690240889646,4.8565859396413975,Private room,2,1.0,49.0,2,365,244,48,2024-08-26,4.8,Unlicensed,1.0,31
926048259445697692,37408511,2015-07-03,t,7e Arrondissement,45.74867025461108,4.840098103288218,Entire home/apt,2,1.0,70.0,2,365,0,19,2024-09-09,4.96,licensed,1.0,28
926061954724897539,168526277,2018-01-18,f,3e Arrondissement,45.7630502,4.852764899999999,Entire home/apt,2,1.0,70.0,2,30,48,10,2024-08-19,4.0,licensed,1.0,10
926104824796593248,444009179,2022-02-07,t,3e Arrondissement,45.75356,4.88799,Entire home/apt,3,1.0,75.0,1,1125,247,18,2024-06-13,4.85,Unlicensed,1.0,45
926121246551477709,153143286,2017-10-03,t,7e Arrondissement,45.75321133819608,4.848255142378972,Entire home/apt,4,1.0,120.0,2,365,119,52,2024-08-22,4.8,licensed,2.0,32
926676899693546878,26481589,2015-01-21,f,3e Arrondissement,45.75469,4.87305,Entire home/apt,2,1.0,77.0,1,365,14,18,2024-07-21,4.89,Exempt,1.0,34
926739002525853729,116801790,2017-02-17,f,5e Arrondissement,45.76757797924776,4.8267959912389,Private room,2,1.0,58.0,365,365,256,7,2024-09-08,4.86,Unlicensed,1.0,8
926913523397081195,238209504,2019-01-22,t,3e Arrondissement,45.75388,4.88264,Entire home/apt,2,1.0,56.0,2,365,145,118,2024-09-08,4.8,Unlicensed,1.0,35
927415138878341849,48269403,2015-11-05,f,2e Arrondissement,45.7417612,4.8225633,Entire home/apt,6,3.0,400.0,3,365,314,10,2024-07-28,4.8,licensed,3.0,44
927416577490883765,523457607,2023-07-03,t,3e Arrondissement,45.76265,4.8632,Entire home/apt,2,1.0,103.0,1,1125,244,61,2024-08-03,4.91,licensed,1.0,36
927529964065931616,7141778,2013-06-27,f,1er Arrondissement,45.77433389999999,4.8339865,Entire home/apt,2,1.0,68.0,1,365,152,0,2023-08-24,4.5,licensed,1.0,31
927620061592408338,15073874,2014-05-04,f,7e Arrondissement,45.73728263141827,4.83571607619524,Private room,1,1.0,31.0,2,45,0,7,2024-03-29,5.0,Unlicensed,1.0,44
927627446909540880,55313952,2016-01-19,t,5e Arrondissement,45.75581128561572,4.797519213491812,Entire home/apt,4,1.0,131.0,1,10,176,26,2024-06-29,4.89,licensed,2.0,44
928709186528394765,197288819,2018-06-22,f,7e Arrondissement,45.7423622,4.848831199999999,Entire home/apt,4,1.0,100.0,2,6,236,3,2024-04-07,5.0,licensed,1.0,32
928825004487806230,12114903,2014-02-10,f,7e Arrondissement,45.7464856,4.8469509,Entire home/apt,4,2.0,200.0,2,5,177,4,2024-06-23,5.0,licensed,2.0,24
928870456879939005,26481589,2015-01-21,f,5e Arrondissement,45.761542362742325,4.826180382533221,Entire home/apt,2,1.0,90.0,1,365,94,66,2024-08-25,4.84,Exempt,1.0,32
928871620804817611,369826491,2020-09-29,f,4e Arrondissement,45.7812072,4.8385237,Entire home/apt,6,1.0,189.0,3,365,79,15,2024-08-18,4.63,licensed,3.0,34
928884301959700964,26481589,2015-01-21,f,5e Arrondissement,45.7632979300334,4.827602483447037,Entire home/apt,2,1.0,120.0,1,365,93,42,2024-08-18,4.72,Exempt,1.0,29
928889078929655177,130296335,2017-05-14,f,2e Arrondissement,45.76009,4.8335,Entire home/apt,4,1.0,90.0,3,365,1,5,2023-10-08,4.67,licensed,1.6666666666666667,26
929050806204251180,65249785,2016-03-31,t,5e Arrondissement,45.7561037408978,4.814683446371839,Entire home/apt,4,1.0,110.0,2,120,256,25,2024-09-08,4.9,licensed,1.0,37
929318022964484989,186948211,2018-04-29,t,6e Arrondissement,45.76978,4.85204,Entire home/apt,3,1.0,60.0,2,1125,322,31,2024-09-09,4.85,licensed,1.0,37
929568237057989428,39323352,2015-07-23,f,3e Arrondissement,45.7633417,4.853693,Entire home/apt,2,1.0,60.0,1,7,0,1,2024-06-19,5.0,licensed,1.0,15
929705223377437097,52766233,2015-12-30,f,8e Arrondissement,45.7426169339381,4.86629075867564,Entire home/apt,5,1.0,125.0,2,365,0,2,2023-12-31,5.0,licensed,3.0,42
929787394812286921,144940438,2017-08-08,t,7e Arrondissement,45.74097,4.85449,Entire home/apt,5,1.0,61.0,1,365,227,16,2024-08-05,4.75,licensed,1.0,20
930128181908038149,226216922,2018-11-17,f,3e Arrondissement,45.75644,4.84988,Entire home/apt,2,1.0,51.0,2,1125,331,27,2024-08-28,4.29,licensed,1.0,32
930234521089923610,46524331,2015-10-14,f,7e Arrondissement,45.74373721484455,4.849498008511163,Entire home/apt,4,1.0,125.0,2,16,119,5,2024-06-23,5.0,licensed,1.0,31
931158247162363271,274074369,2019-07-06,f,9e Arrondissement,45.76702603924815,4.81116718629834,Entire home/apt,2,1.0,90.0,1,60,19,3,2024-09-07,5.0,licensed,1.0,15
931585498401411165,20281039,2014-08-19,f,7e Arrondissement,45.7434601,4.8372512,Private room,2,1.0,20.0,1,365,40,4,2024-07-10,4.75,Unlicensed,1.0,5
931823347276476106,13021904,2014-03-11,t,5e Arrondissement,45.75572094285628,4.815543407409679,Private room,2,1.0,59.0,2,3,334,18,2024-08-07,4.89,Unlicensed,1.0,13
931983034126355463,186210166,2018-04-25,f,8e Arrondissement,45.7465,4.86343,Private room,1,1.0,50.0,2,365,221,3,2024-06-23,5.0,Unlicensed,1.0,33
932331594713205101,408306543,2021-06-21,f,3e Arrondissement,45.75624442313824,4.848615430112485,Entire home/apt,2,1.0,53.0,2,60,69,32,2024-08-11,4.82,licensed,1.0,29
932471807520528658,145630056,2017-08-12,t,3e Arrondissement,45.75684640000001,4.8629035,Entire home/apt,2,1.0,86.0,1,730,358,19,2024-06-14,5.0,licensed,1.0,56
932512058143260119,369826491,2020-09-29,f,1er Arrondissement,45.7690152,4.8325757,Entire home/apt,2,1.0,85.0,3,365,27,6,2024-06-25,4.63,licensed,1.0,32
932531238481821935,15854880,2014-05-22,t,8e Arrondissement,45.72611686482285,4.877920246788989,Entire home/apt,1,1.0,42.0,6,365,2,2,2024-04-13,5.0,licensed,1.0,7
932688819077708906,487918289,2022-11-16,f,9e Arrondissement,45.76960566591482,4.812142551984219,Entire home/apt,2,1.0,104.0,1,365,362,50,2024-08-26,4.69,licensed,1.0,20
932712774452323998,33240903,2015-05-12,f,3e Arrondissement,45.7581111641851,4.850842238330945,Entire home/apt,4,1.0,65.0,1,365,0,6,2024-04-01,4.78,licensed,1.0,38
932956777050727589,48952205,2015-11-13,t,1er Arrondissement,45.76626304117445,4.832292906939983,Entire home/apt,4,1.0,62.0,1,120,0,12,2024-06-23,4.92,licensed,1.0,24
932978419242989575,683086,2011-06-09,f,6e Arrondissement,45.76583,4.84511,Entire home/apt,2,1.0,159.0,1,1125,1,1,2023-09-26,5.0,licensed,1.0,25
932978812524057529,683086,2011-06-09,f,7e Arrondissement,45.74879810328476,4.840555731744982,Entire home/apt,5,1.0,218.0,1,1125,0,1,2024-04-17,5.0,licensed,3.0,22
933014311343182289,6812463,2013-06-09,t,2e Arrondissement,45.762592242395286,4.832701328836047,Entire home/apt,4,1.0,140.0,2,365,295,9,2024-06-28,4.89,licensed,1.0,27
933018926702595163,16958475,2014-06-18,t,2e Arrondissement,45.76407,4.83289,Entire home/apt,4,1.0,180.0,2,365,202,4,2023-12-10,5.0,licensed,2.0,28
933106898728820206,313824219,2019-12-02,t,1er Arrondissement,45.77192162823077,4.833769442737919,Private room,2,1.0,45.0,1,365,0,4,2023-12-17,4.79,Unlicensed,1.0,24
933128465612848699,274549848,2019-07-08,f,8e Arrondissement,45.74425,4.87212,Private room,2,1.0,40.0,1,1125,0,32,2024-08-29,4.6,Unlicensed,1.0,27
933210012725911960,525039322,2023-07-11,f,1er Arrondissement,45.77087,4.83811,Entire home/apt,2,1.0,160.0,1,1125,278,8,2024-08-03,4.13,licensed,1.0,20
933305750675039792,57834130,2016-02-08,f,3e Arrondissement,45.7589848,4.8658777,Private room,1,1.0,65.0,1,365,173,3,2023-09-28,5.0,Unlicensed,1.0,49
933342440960081552,36616552,2015-06-24,f,7e Arrondissement,45.74480419803167,4.83809828503587,Entire home/apt,2,1.0,85.0,2,365,80,14,2024-06-27,4.38,licensed,1.0,32
933380373264005013,525103735,2023-07-11,t,3e Arrondissement,45.7513118868097,4.876326198107676,Entire home/apt,4,1.0,75.0,2,365,12,22,2024-09-06,4.72,licensed,1.0,44
933411228121446738,29908747,2015-03-24,f,4e Arrondissement,45.77586014140644,4.811875996971568,Entire home/apt,4,1.0,60.0,2,365,0,1,2023-09-24,5.0,licensed,2.0,38
933440329176372433,19554389,2014-08-06,f,9e Arrondissement,45.7743986,4.8026011,Private room,2,1.0,70.0,1,6,7,2,2024-06-23,5.0,Unlicensed,1.0,35
933670316229330611,24832236,2014-12-14,t,8e Arrondissement,45.72455,4.87186,Private room,1,1.0,27.0,10,365,0,1,2024-09-07,4.5,Unlicensed,1.0,28
933929038223860280,525236011,2023-07-12,t,1er Arrondissement,45.7729603,4.833836,Entire home/apt,4,1.0,130.0,1,1125,40,20,2024-08-26,4.95,licensed,2.0,23
934033328946955117,37888485,2015-07-08,f,7e Arrondissement,45.73739066372556,4.83181331389671,Entire home/apt,4,1.0,92.0,1,365,0,5,2024-05-20,4.4,licensed,1.0,48
934459675623121968,175712515,2018-02-27,f,8e Arrondissement,45.73352,4.86788,Entire home/apt,4,1.0,50.0,365,365,60,0,2023-07-23,5.0,Unlicensed,2.0,6
934507118405785992,24832236,2014-12-14,t,8e Arrondissement,45.72467,4.87335,Private room,1,1.0,25.0,10,365,0,5,2024-05-29,4.88,Unlicensed,1.0,13
934642722741513430,88848690,2016-08-09,f,7e Arrondissement,45.7551562440479,4.84031218433742,Entire home/apt,2,1.0,70.0,2,1125,71,3,2024-07-15,5.0,licensed,1.0,44
934664999886675532,302123441,2019-10-13,f,5e Arrondissement,45.7569705,4.7826822,Private room,1,3.0,36.0,14,730,287,4,2024-08-31,4.8,Unlicensed,1.0,28
934666059027923894,305276792,2019-10-29,f,6e Arrondissement,45.767100259243634,4.845686873284102,Entire home/apt,5,1.0,175.0,2,365,327,37,2024-09-10,4.66,licensed,2.0,54
934686727902539988,302123441,2019-10-13,f,5e Arrondissement,45.7569705,4.7826822,Private room,1,3.0,36.0,14,730,196,2,2024-05-10,4.75,Unlicensed,1.0,12
934702717956877538,525454272,2023-07-13,f,1er Arrondissement,45.771687735909246,4.826387115969593,Entire home/apt,2,1.0,300.0,2,7,363,4,2023-10-08,5.0,licensed,1.0,32
934879859326721314,6470361,2013-05-19,f,9e Arrondissement,45.7685739,4.8036243,Entire home/apt,1,1.0,56.0,1,200,172,38,2024-09-10,4.45,licensed,1.0,22
935434767123539110,320346924,2019-12-23,f,6e Arrondissement,45.76867853753707,4.855121786969256,Entire home/apt,4,1.0,150.0,365,365,66,27,2024-08-02,4.78,licensed,2.0,26
935434872121482320,288150024,2019-08-22,f,1er Arrondissement,45.76876024437608,4.827373611639394,Entire home/apt,2,1.0,67.0,4,365,33,27,2024-06-19,4.93,licensed,1.0,28
936730053802651513,504376084,2023-03-07,f,7e Arrondissement,45.7297102,4.8291381,Entire home/apt,2,1.0,68.0,1,90,69,45,2024-08-26,4.66,licensed,0.0,42
936789144322804984,313822536,2019-12-02,f,3e Arrondissement,45.75888260000001,4.850336299999999,Private room,2,1.0,83.0,1,3,363,9,2024-06-23,4.78,Unlicensed,1.0,40
937057143841919783,28872127,2015-03-06,f,4e Arrondissement,45.77709,4.83509,Private room,4,1.0,91.0,2,25,352,6,2023-10-08,5.0,Unlicensed,0.0,28
937526943021081881,502579184,2023-02-24,f,5e Arrondissement,45.75813,4.8252,Shared room,6,1.0,30.0,1,365,356,276,2024-09-01,4.48,Unlicensed,1.0,9
937563833871115483,45996858,2015-10-07,f,6e Arrondissement,45.76874,4.84516,Entire home/apt,2,1.0,150.0,2,365,0,3,2023-12-10,4.67,licensed,1.0,29
937610234548801172,526235971,2023-07-17,f,3e Arrondissement,45.7504,4.88687,Entire home/apt,5,2.0,144.0,1,1125,0,0,2023-08-20,2.0,licensed,3.0,23
937645133291256175,40423609,2015-08-03,t,5e Arrondissement,45.76273,4.79135,Private room,1,1.0,35.0,1,30,0,29,2024-09-08,5.0,Unlicensed,1.0,39
938193467733502240,1913290,2012-03-13,f,1er Arrondissement,45.771342409403296,4.831920404363528,Entire home/apt,4,1.0,200.0,2,7,22,5,2024-06-23,5.0,licensed,2.0,4
938218294809893116,523856281,2023-07-05,t,3e Arrondissement,45.75608889999999,4.8720721,Entire home/apt,2,1.0,99.0,2,365,2,28,2024-08-27,4.77,licensed,1.0,40
938239365044062155,392201183,2021-03-12,t,3e Arrondissement,45.7627628,4.8654071,Entire home/apt,6,1.0,165.0,2,15,75,14,2024-08-26,4.93,licensed,3.0,23
938241577993146196,458222405,2022-05-09,t,1er Arrondissement,45.76889277159175,4.8320104779098605,Entire home/apt,2,1.0,75.0,2,1125,182,24,2024-08-31,4.75,licensed,1.0,42
938297579606075406,57095169,2016-02-02,t,5e Arrondissement,45.76116828694153,4.822745761255339,Entire home/apt,2,1.0,90.0,6,365,345,4,2024-07-13,5.0,licensed,1.0,42
938311426345494826,24832236,2014-12-14,t,8e Arrondissement,45.7255687,4.8730791,Private room,1,1.0,28.0,28,365,0,5,2024-07-28,5.0,Unlicensed,1.0,14
938328667088883693,526489754,2023-07-18,f,1er Arrondissement,45.7713313,4.8377683,Entire home/apt,8,1.0,264.0,2,30,106,20,2024-08-05,4.35,licensed,3.0,42
938485716911821894,15073874,2014-05-04,f,7e Arrondissement,45.736710034275234,4.834753485886129,Private room,2,1.0,70.0,3,5,0,1,2024-01-04,5.0,Unlicensed,1.0,38
938780558224243637,214497458,2018-09-09,f,2e Arrondissement,45.75161096990654,4.831073624713134,Entire home/apt,2,1.0,74.0,1,120,336,73,2024-09-09,4.56,licensed,1.0,40
938880481933326436,7612001,2013-07-20,f,9e Arrondissement,45.76711546667055,4.805037437395105,Private room,2,1.0,47.0,1,17,173,5,2024-07-16,4.86,Unlicensed,1.0,40
938942143908185438,203070060,2018-07-17,f,8e Arrondissement,45.7306725,4.8719044,Entire home/apt,4,1.0,93.0,1,31,341,96,2024-08-18,4.84,licensed,1.0,35
939532963491064844,507472339,2023-03-28,f,6e Arrondissement,45.76951224156506,4.850648708593665,Entire home/apt,4,1.0,59.0,30,1125,0,3,2024-05-31,4.67,Mobility lease only,2.0,20
939796571097427013,495177181,2023-01-09,f,1er Arrondissement,45.77021,4.83154,Entire home/apt,3,1.0,76.0,2,365,349,6,2024-07-22,4.86,licensed,1.0,10
940349139716508634,16317751,2014-06-03,t,6e Arrondissement,45.76842,4.86215,Entire home/apt,2,1.0,82.0,1,14,32,82,2024-08-27,4.82,Unlicensed,1.0,37
941292102083881346,278794735,2019-07-24,t,4e Arrondissement,45.77664,4.83918,Entire home/apt,2,1.0,90.0,2,7,11,34,2024-08-17,5.0,licensed,1.0,37
941636710507145782,40384903,2015-08-03,t,3e Arrondissement,45.74508920003891,4.879485033452511,Entire home/apt,2,1.0,62.0,1,62,175,42,2024-09-06,4.87,licensed,0.0,39
942383397320099724,5337600,2013-03-05,f,4e Arrondissement,45.77567,4.82911,Entire home/apt,4,1.0,150.0,2,365,132,1,2023-12-10,5.0,licensed,2.0,39
